Date,Previous Month Regime,Regime Description,Selected Strategy,Turnover,Transaction Cost
2018-08-15,,,,0.0,0.0
2018-08-16,,,,0.0,0.0
2018-08-17,,,,0.0,0.0
2018-08-20,,,,0.0,0.0
2018-08-21,,,,0.0,0.0
2018-08-22,,,,0.0,0.0
2018-08-23,,,,0.0,0.0
2018-08-24,,,,0.0,0.0
2018-08-27,,,,0.0,0.0
2018-08-28,,,,0.0,0.0
2018-08-29,,,,0.0,0.0
2018-08-30,,,,0.0,0.0
2018-08-31,,,,0.0,0.0
2018-09-04,0.0,Equity growth / risk-on,60/40,0.010217317531582948,0.2743523850565065
2018-09-05,,,,0.0,0.0
2018-09-06,,,,0.0,0.0
2018-09-07,,,,0.0,0.0
2018-09-10,,,,0.0,0.0
2018-09-11,,,,0.0,0.0
2018-09-12,,,,0.0,0.0
2018-09-13,,,,0.0,0.0
2018-09-14,,,,0.0,0.0
2018-09-17,,,,0.0,0.0
2018-09-18,,,,0.0,0.0
2018-09-19,,,,0.0,0.0
2018-09-20,,,,0.0,0.0
2018-09-21,,,,0.0,0.0
2018-09-24,,,,0.0,0.0
2018-09-25,,,,0.0,0.0
2018-09-26,,,,0.0,0.0
2018-09-27,,,,0.0,0.0
2018-09-28,,,,0.0,0.0
2018-10-01,0.0,Equity growth / risk-on,60/40,0.00864891583424654,0.23194478781972921
2018-10-02,,,,0.0,0.0
2018-10-03,,,,0.0,0.0
2018-10-04,,,,0.0,0.0
2018-10-05,,,,0.0,0.0
2018-10-08,,,,0.0,0.0
2018-10-09,,,,0.0,0.0
2018-10-10,,,,0.0,0.0
2018-10-11,,,,0.0,0.0
2018-10-12,,,,0.0,0.0
2018-10-15,,,,0.0,0.0
2018-10-16,,,,0.0,0.0
2018-10-17,,,,0.0,0.0
2018-10-18,,,,0.0,0.0
2018-10-19,,,,0.0,0.0
2018-10-22,,,,0.0,0.0
2018-10-23,,,,0.0,0.0
2018-10-24,,,,0.0,0.0
2018-10-25,,,,0.0,0.0
2018-10-26,,,,0.0,0.0
2018-10-29,,,,0.0,0.0
2018-10-30,,,,0.0,0.0
2018-10-31,,,,0.0,0.0
2018-11-01,3.0,Commodity strength / inflation-like,Equal Weight,1.6,41.076988863371156
2018-11-02,,,,0.0,0.0
2018-11-05,,,,0.0,0.0
2018-11-06,,,,0.0,0.0
2018-11-07,,,,0.0,0.0
2018-11-08,,,,0.0,0.0
2018-11-09,,,,0.0,0.0
2018-11-12,,,,0.0,0.0
2018-11-13,,,,0.0,0.0
2018-11-14,,,,0.0,0.0
2018-11-15,,,,0.0,0.0
2018-11-16,,,,0.0,0.0
2018-11-19,,,,0.0,0.0
2018-11-20,,,,0.0,0.0
2018-11-21,,,,0.0,0.0
2018-11-23,,,,0.0,0.0
2018-11-26,,,,0.0,0.0
2018-11-27,,,,0.0,0.0
2018-11-28,,,,0.0,0.0
2018-11-29,,,,0.0,0.0
2018-11-30,,,,0.0,0.0
2018-12-03,2.0,Mixed / transition regime,Minimum Volatility,0.9035385797063773,23.3216097233539
2018-12-04,,,,0.0,0.0
2018-12-06,,,,0.0,0.0
2018-12-07,,,,0.0,0.0
2018-12-10,,,,0.0,0.0
2018-12-11,,,,0.0,0.0
2018-12-12,,,,0.0,0.0
2018-12-13,,,,0.0,0.0
2018-12-14,,,,0.0,0.0
2018-12-17,,,,0.0,0.0
2018-12-18,,,,0.0,0.0
2018-12-19,,,,0.0,0.0
2018-12-20,,,,0.0,0.0
2018-12-21,,,,0.0,0.0
2018-12-24,,,,0.0,0.0
2018-12-26,,,,0.0,0.0
2018-12-27,,,,0.0,0.0
2018-12-28,,,,0.0,0.0
2018-12-31,,,,0.0,0.0
2019-01-02,2.0,Mixed / transition regime,Minimum Volatility,0.051936315801211885,1.357351747448773
2019-01-03,,,,0.0,0.0
2019-01-04,,,,0.0,0.0
2019-01-07,,,,0.0,0.0
2019-01-08,,,,0.0,0.0
2019-01-09,,,,0.0,0.0
2019-01-10,,,,0.0,0.0
2019-01-11,,,,0.0,0.0
2019-01-14,,,,0.0,0.0
2019-01-15,,,,0.0,0.0
2019-01-16,,,,0.0,0.0
2019-01-17,,,,0.0,0.0
2019-01-18,,,,0.0,0.0
2019-01-22,,,,0.0,0.0
2019-01-23,,,,0.0,0.0
2019-01-24,,,,0.0,0.0
2019-01-25,,,,0.0,0.0
2019-01-28,,,,0.0,0.0
2019-01-29,,,,0.0,0.0
2019-01-30,,,,0.0,0.0
2019-01-31,,,,0.0,0.0
2019-02-01,2.0,Mixed / transition regime,Minimum Volatility,0.06352113229950199,1.7042419090713727
2019-02-04,,,,0.0,0.0
2019-02-05,,,,0.0,0.0
2019-02-06,,,,0.0,0.0
2019-02-07,,,,0.0,0.0
2019-02-08,,,,0.0,0.0
2019-02-11,,,,0.0,0.0
2019-02-12,,,,0.0,0.0
2019-02-13,,,,0.0,0.0
2019-02-14,,,,0.0,0.0
2019-02-15,,,,0.0,0.0
2019-02-19,,,,0.0,0.0
2019-02-20,,,,0.0,0.0
2019-02-21,,,,0.0,0.0
2019-02-22,,,,0.0,0.0
2019-02-25,,,,0.0,0.0
2019-02-26,,,,0.0,0.0
2019-02-27,,,,0.0,0.0
2019-02-28,,,,0.0,0.0
2019-03-01,2.0,Mixed / transition regime,Minimum Volatility,0.12843121361002358,3.449942006923526
2019-03-04,,,,0.0,0.0
2019-03-05,,,,0.0,0.0
2019-03-06,,,,0.0,0.0
2019-03-07,,,,0.0,0.0
2019-03-08,,,,0.0,0.0
2019-03-11,,,,0.0,0.0
2019-03-12,,,,0.0,0.0
2019-03-13,,,,0.0,0.0
2019-03-14,,,,0.0,0.0
2019-03-15,,,,0.0,0.0
2019-03-18,,,,0.0,0.0
2019-03-19,,,,0.0,0.0
2019-03-20,,,,0.0,0.0
2019-03-21,,,,0.0,0.0
2019-03-22,,,,0.0,0.0
2019-03-25,,,,0.0,0.0
2019-03-26,,,,0.0,0.0
2019-03-27,,,,0.0,0.0
2019-03-28,,,,0.0,0.0
2019-03-29,,,,0.0,0.0
2019-04-01,0.0,Equity growth / risk-on,60/40,1.0706335921120411,29.39371718307807
2019-04-02,,,,0.0,0.0
2019-04-03,,,,0.0,0.0
2019-04-04,,,,0.0,0.0
2019-04-05,,,,0.0,0.0
2019-04-08,,,,0.0,0.0
2019-04-09,,,,0.0,0.0
2019-04-10,,,,0.0,0.0
2019-04-11,,,,0.0,0.0
2019-04-12,,,,0.0,0.0
2019-04-15,,,,0.0,0.0
2019-04-16,,,,0.0,0.0
2019-04-17,,,,0.0,0.0
2019-04-18,,,,0.0,0.0
2019-04-22,,,,0.0,0.0
2019-04-23,,,,0.0,0.0
2019-04-24,,,,0.0,0.0
2019-04-25,,,,0.0,0.0
2019-04-26,,,,0.0,0.0
2019-04-29,,,,0.0,0.0
2019-04-30,,,,0.0,0.0
2019-05-01,0.0,Equity growth / risk-on,60/40,0.02161324857514263,0.6060454111192922
2019-05-02,,,,0.0,0.0
2019-05-03,,,,0.0,0.0
2019-05-06,,,,0.0,0.0
2019-05-07,,,,0.0,0.0
2019-05-08,,,,0.0,0.0
2019-05-09,,,,0.0,0.0
2019-05-10,,,,0.0,0.0
2019-05-13,,,,0.0,0.0
2019-05-14,,,,0.0,0.0
2019-05-15,,,,0.0,0.0
2019-05-16,,,,0.0,0.0
2019-05-17,,,,0.0,0.0
2019-05-20,,,,0.0,0.0
2019-05-21,,,,0.0,0.0
2019-05-22,,,,0.0,0.0
2019-05-23,,,,0.0,0.0
2019-05-24,,,,0.0,0.0
2019-05-28,,,,0.0,0.0
2019-05-29,,,,0.0,0.0
2019-05-30,,,,0.0,0.0
2019-05-31,,,,0.0,0.0
2019-06-03,2.0,Mixed / transition regime,Minimum Volatility,0.9861881276673137,26.931721044039968
2019-06-04,,,,0.0,0.0
2019-06-05,,,,0.0,0.0
2019-06-06,,,,0.0,0.0
2019-06-07,,,,0.0,0.0
2019-06-10,,,,0.0,0.0
2019-06-11,,,,0.0,0.0
2019-06-12,,,,0.0,0.0
2019-06-13,,,,0.0,0.0
2019-06-14,,,,0.0,0.0
2019-06-17,,,,0.0,0.0
2019-06-18,,,,0.0,0.0
2019-06-19,,,,0.0,0.0
2019-06-20,,,,0.0,0.0
2019-06-21,,,,0.0,0.0
2019-06-24,,,,0.0,0.0
2019-06-25,,,,0.0,0.0
2019-06-26,,,,0.0,0.0
2019-06-27,,,,0.0,0.0
2019-06-28,,,,0.0,0.0
2019-07-01,0.0,Equity growth / risk-on,60/40,0.9941960315992747,28.00339243858941
2019-07-02,,,,0.0,0.0
2019-07-03,,,,0.0,0.0
2019-07-05,,,,0.0,0.0
2019-07-08,,,,0.0,0.0
2019-07-09,,,,0.0,0.0
2019-07-10,,,,0.0,0.0
2019-07-11,,,,0.0,0.0
2019-07-12,,,,0.0,0.0
2019-07-15,,,,0.0,0.0
2019-07-16,,,,0.0,0.0
2019-07-17,,,,0.0,0.0
2019-07-18,,,,0.0,0.0
2019-07-19,,,,0.0,0.0
2019-07-22,,,,0.0,0.0
2019-07-23,,,,0.0,0.0
2019-07-24,,,,0.0,0.0
2019-07-25,,,,0.0,0.0
2019-07-26,,,,0.0,0.0
2019-07-29,,,,0.0,0.0
2019-07-30,,,,0.0,0.0
2019-07-31,,,,0.0,0.0
2019-08-01,2.0,Mixed / transition regime,Minimum Volatility,0.995540610409031,28.27179976171873
2019-08-02,,,,0.0,0.0
2019-08-05,,,,0.0,0.0
2019-08-06,,,,0.0,0.0
2019-08-07,,,,0.0,0.0
2019-08-08,,,,0.0,0.0
2019-08-09,,,,0.0,0.0
2019-08-12,,,,0.0,0.0
2019-08-13,,,,0.0,0.0
2019-08-14,,,,0.0,0.0
2019-08-15,,,,0.0,0.0
2019-08-16,,,,0.0,0.0
2019-08-19,,,,0.0,0.0
2019-08-20,,,,0.0,0.0
2019-08-21,,,,0.0,0.0
2019-08-22,,,,0.0,0.0
2019-08-23,,,,0.0,0.0
2019-08-26,,,,0.0,0.0
2019-08-27,,,,0.0,0.0
2019-08-28,,,,0.0,0.0
2019-08-29,,,,0.0,0.0
2019-08-30,,,,0.0,0.0
2019-09-03,2.0,Mixed / transition regime,Minimum Volatility,0.11851978058261242,3.497961512080007
2019-09-04,,,,0.0,0.0
2019-09-05,,,,0.0,0.0
2019-09-06,,,,0.0,0.0
2019-09-09,,,,0.0,0.0
2019-09-10,,,,0.0,0.0
2019-09-11,,,,0.0,0.0
2019-09-12,,,,0.0,0.0
2019-09-13,,,,0.0,0.0
2019-09-16,,,,0.0,0.0
2019-09-17,,,,0.0,0.0
2019-09-18,,,,0.0,0.0
2019-09-19,,,,0.0,0.0
2019-09-20,,,,0.0,0.0
2019-09-23,,,,0.0,0.0
2019-09-24,,,,0.0,0.0
2019-09-25,,,,0.0,0.0
2019-09-26,,,,0.0,0.0
2019-09-27,,,,0.0,0.0
2019-09-30,,,,0.0,0.0
2019-10-01,2.0,Mixed / transition regime,Minimum Volatility,0.1279875542931824,3.754800508728032
2019-10-02,,,,0.0,0.0
2019-10-03,,,,0.0,0.0
2019-10-04,,,,0.0,0.0
2019-10-07,,,,0.0,0.0
2019-10-08,,,,0.0,0.0
2019-10-09,,,,0.0,0.0
2019-10-10,,,,0.0,0.0
2019-10-11,,,,0.0,0.0
2019-10-14,,,,0.0,0.0
2019-10-15,,,,0.0,0.0
2019-10-16,,,,0.0,0.0
2019-10-17,,,,0.0,0.0
2019-10-18,,,,0.0,0.0
2019-10-21,,,,0.0,0.0
2019-10-22,,,,0.0,0.0
2019-10-23,,,,0.0,0.0
2019-10-24,,,,0.0,0.0
2019-10-25,,,,0.0,0.0
2019-10-28,,,,0.0,0.0
2019-10-29,,,,0.0,0.0
2019-10-30,,,,0.0,0.0
2019-10-31,,,,0.0,0.0
2019-11-01,2.0,Mixed / transition regime,Minimum Volatility,0.16318263945306968,4.832145383327394
2019-11-04,,,,0.0,0.0
2019-11-05,,,,0.0,0.0
2019-11-06,,,,0.0,0.0
2019-11-07,,,,0.0,0.0
2019-11-08,,,,0.0,0.0
2019-11-11,,,,0.0,0.0
2019-11-12,,,,0.0,0.0
2019-11-13,,,,0.0,0.0
2019-11-14,,,,0.0,0.0
2019-11-15,,,,0.0,0.0
2019-11-18,,,,0.0,0.0
2019-11-19,,,,0.0,0.0
2019-11-20,,,,0.0,0.0
2019-11-21,,,,0.0,0.0
2019-11-22,,,,0.0,0.0
2019-11-25,,,,0.0,0.0
2019-11-26,,,,0.0,0.0
2019-11-27,,,,0.0,0.0
2019-11-29,,,,0.0,0.0
2019-12-02,0.0,Equity growth / risk-on,60/40,1.1529749651356278,34.130131528851855
2019-12-03,,,,0.0,0.0
2019-12-04,,,,0.0,0.0
2019-12-05,,,,0.0,0.0
2019-12-06,,,,0.0,0.0
2019-12-09,,,,0.0,0.0
2019-12-10,,,,0.0,0.0
2019-12-11,,,,0.0,0.0
2019-12-12,,,,0.0,0.0
2019-12-13,,,,0.0,0.0
2019-12-16,,,,0.0,0.0
2019-12-17,,,,0.0,0.0
2019-12-18,,,,0.0,0.0
2019-12-19,,,,0.0,0.0
2019-12-20,,,,0.0,0.0
2019-12-23,,,,0.0,0.0
2019-12-24,,,,0.0,0.0
2019-12-26,,,,0.0,0.0
2019-12-27,,,,0.0,0.0
2019-12-30,,,,0.0,0.0
2019-12-31,,,,0.0,0.0
2020-01-02,0.0,Equity growth / risk-on,60/40,0.01815210662281147,0.5440797067436837
2020-01-03,,,,0.0,0.0
2020-01-06,,,,0.0,0.0
2020-01-07,,,,0.0,0.0
2020-01-08,,,,0.0,0.0
2020-01-09,,,,0.0,0.0
2020-01-10,,,,0.0,0.0
2020-01-13,,,,0.0,0.0
2020-01-14,,,,0.0,0.0
2020-01-15,,,,0.0,0.0
2020-01-16,,,,0.0,0.0
2020-01-17,,,,0.0,0.0
2020-01-21,,,,0.0,0.0
2020-01-22,,,,0.0,0.0
2020-01-23,,,,0.0,0.0
2020-01-24,,,,0.0,0.0
2020-01-27,,,,0.0,0.0
2020-01-28,,,,0.0,0.0
2020-01-29,,,,0.0,0.0
2020-01-30,,,,0.0,0.0
2020-01-31,,,,0.0,0.0
2020-02-03,0.0,Equity growth / risk-on,60/40,0.0166036329809906,0.5044363139621979
2020-02-04,,,,0.0,0.0
2020-02-05,,,,0.0,0.0
2020-02-06,,,,0.0,0.0
2020-02-07,,,,0.0,0.0
2020-02-10,,,,0.0,0.0
2020-02-11,,,,0.0,0.0
2020-02-12,,,,0.0,0.0
2020-02-13,,,,0.0,0.0
2020-02-14,,,,0.0,0.0
2020-02-18,,,,0.0,0.0
2020-02-19,,,,0.0,0.0
2020-02-20,,,,0.0,0.0
2020-02-21,,,,0.0,0.0
2020-02-24,,,,0.0,0.0
2020-02-25,,,,0.0,0.0
2020-02-26,,,,0.0,0.0
2020-02-27,,,,0.0,0.0
2020-02-28,,,,0.0,0.0
2020-03-02,2.0,Mixed / transition regime,Minimum Volatility,1.1350634477900343,33.254438587557054
2020-03-03,,,,0.0,0.0
2020-03-04,,,,0.0,0.0
2020-03-05,,,,0.0,0.0
2020-03-06,,,,0.0,0.0
2020-03-09,,,,0.0,0.0
2020-03-10,,,,0.0,0.0
2020-03-11,,,,0.0,0.0
2020-03-12,,,,0.0,0.0
2020-03-13,,,,0.0,0.0
2020-03-16,,,,0.0,0.0
2020-03-17,,,,0.0,0.0
2020-03-18,,,,0.0,0.0
2020-03-19,,,,0.0,0.0
2020-03-20,,,,0.0,0.0
2020-03-23,,,,0.0,0.0
2020-03-24,,,,0.0,0.0
2020-03-25,,,,0.0,0.0
2020-03-26,,,,0.0,0.0
2020-03-27,,,,0.0,0.0
2020-03-30,,,,0.0,0.0
2020-03-31,,,,0.0,0.0
2020-04-01,1.0,Stress / high-volatility equity weakness,Maximum Sharpe,0.757463070620893,21.299199515439742
2020-04-02,,,,0.0,0.0
2020-04-03,,,,0.0,0.0
2020-04-06,,,,0.0,0.0
2020-04-07,,,,0.0,0.0
2020-04-08,,,,0.0,0.0
2020-04-09,,,,0.0,0.0
2020-04-13,,,,0.0,0.0
2020-04-14,,,,0.0,0.0
2020-04-15,,,,0.0,0.0
2020-04-16,,,,0.0,0.0
2020-04-17,,,,0.0,0.0
2020-04-20,,,,0.0,0.0
2020-04-21,,,,0.0,0.0
2020-04-22,,,,0.0,0.0
2020-04-23,,,,0.0,0.0
2020-04-24,,,,0.0,0.0
2020-04-27,,,,0.0,0.0
2020-04-28,,,,0.0,0.0
2020-04-29,,,,0.0,0.0
2020-04-30,,,,0.0,0.0
2020-05-01,1.0,Stress / high-volatility equity weakness,Maximum Sharpe,0.12453876325969271,3.650981473349832
2020-05-04,,,,0.0,0.0
2020-05-05,,,,0.0,0.0
2020-05-06,,,,0.0,0.0
2020-05-07,,,,0.0,0.0
2020-05-08,,,,0.0,0.0
2020-05-11,,,,0.0,0.0
2020-05-12,,,,0.0,0.0
2020-05-13,,,,0.0,0.0
2020-05-14,,,,0.0,0.0
2020-05-15,,,,0.0,0.0
2020-05-18,,,,0.0,0.0
2020-05-19,,,,0.0,0.0
2020-05-20,,,,0.0,0.0
2020-05-21,,,,0.0,0.0
2020-05-22,,,,0.0,0.0
2020-05-26,,,,0.0,0.0
2020-05-27,,,,0.0,0.0
2020-05-28,,,,0.0,0.0
2020-05-29,,,,0.0,0.0
2020-06-01,1.0,Stress / high-volatility equity weakness,Maximum Sharpe,0.0716031690320855,2.129717958366703
2020-06-02,,,,0.0,0.0
2020-06-03,,,,0.0,0.0
2020-06-04,,,,0.0,0.0
2020-06-05,,,,0.0,0.0
2020-06-08,,,,0.0,0.0
2020-06-09,,,,0.0,0.0
2020-06-10,,,,0.0,0.0
2020-06-11,,,,0.0,0.0
2020-06-12,,,,0.0,0.0
2020-06-15,,,,0.0,0.0
2020-06-16,,,,0.0,0.0
2020-06-17,,,,0.0,0.0
2020-06-18,,,,0.0,0.0
2020-06-19,,,,0.0,0.0
2020-06-22,,,,0.0,0.0
2020-06-23,,,,0.0,0.0
2020-06-24,,,,0.0,0.0
2020-06-25,,,,0.0,0.0
2020-06-26,,,,0.0,0.0
2020-06-29,,,,0.0,0.0
2020-06-30,,,,0.0,0.0
2020-07-01,0.0,Equity growth / risk-on,60/40,1.2153866250981329,36.87166547657083
2020-07-02,,,,0.0,0.0
2020-07-06,,,,0.0,0.0
2020-07-07,,,,0.0,0.0
2020-07-08,,,,0.0,0.0
2020-07-09,,,,0.0,0.0
2020-07-10,,,,0.0,0.0
2020-07-13,,,,0.0,0.0
2020-07-14,,,,0.0,0.0
2020-07-15,,,,0.0,0.0
2020-07-16,,,,0.0,0.0
2020-07-17,,,,0.0,0.0
2020-07-20,,,,0.0,0.0
2020-07-21,,,,0.0,0.0
2020-07-22,,,,0.0,0.0
2020-07-23,,,,0.0,0.0
2020-07-24,,,,0.0,0.0
2020-07-27,,,,0.0,0.0
2020-07-28,,,,0.0,0.0
2020-07-29,,,,0.0,0.0
2020-07-30,,,,0.0,0.0
2020-07-31,,,,0.0,0.0
2020-08-03,0.0,Equity growth / risk-on,60/40,0.023266927657091763,0.7323202740696779
2020-08-04,,,,0.0,0.0
2020-08-05,,,,0.0,0.0
2020-08-06,,,,0.0,0.0
2020-08-07,,,,0.0,0.0
2020-08-10,,,,0.0,0.0
2020-08-11,,,,0.0,0.0
2020-08-12,,,,0.0,0.0
2020-08-13,,,,0.0,0.0
2020-08-14,,,,0.0,0.0
2020-08-17,,,,0.0,0.0
2020-08-18,,,,0.0,0.0
2020-08-19,,,,0.0,0.0
2020-08-20,,,,0.0,0.0
2020-08-21,,,,0.0,0.0
2020-08-24,,,,0.0,0.0
2020-08-25,,,,0.0,0.0
2020-08-26,,,,0.0,0.0
2020-08-27,,,,0.0,0.0
2020-08-28,,,,0.0,0.0
2020-08-31,,,,0.0,0.0
2020-09-01,0.0,Equity growth / risk-on,60/40,0.036760751261666946,1.2009724237676984
2020-09-02,,,,0.0,0.0
2020-09-03,,,,0.0,0.0
2020-09-04,,,,0.0,0.0
2020-09-08,,,,0.0,0.0
2020-09-09,,,,0.0,0.0
2020-09-10,,,,0.0,0.0
2020-09-11,,,,0.0,0.0
2020-09-14,,,,0.0,0.0
2020-09-15,,,,0.0,0.0
2020-09-16,,,,0.0,0.0
2020-09-17,,,,0.0,0.0
2020-09-18,,,,0.0,0.0
2020-09-21,,,,0.0,0.0
2020-09-22,,,,0.0,0.0
2020-09-23,,,,0.0,0.0
2020-09-24,,,,0.0,0.0
2020-09-25,,,,0.0,0.0
2020-09-28,,,,0.0,0.0
2020-09-29,,,,0.0,0.0
2020-09-30,,,,0.0,0.0
2020-10-01,0.0,Equity growth / risk-on,60/40,0.019968850141678984,0.6385569635335644
2020-10-02,,,,0.0,0.0
2020-10-05,,,,0.0,0.0
2020-10-06,,,,0.0,0.0
2020-10-07,,,,0.0,0.0
2020-10-08,,,,0.0,0.0
2020-10-09,,,,0.0,0.0
2020-10-12,,,,0.0,0.0
2020-10-13,,,,0.0,0.0
2020-10-14,,,,0.0,0.0
2020-10-15,,,,0.0,0.0
2020-10-16,,,,0.0,0.0
2020-10-19,,,,0.0,0.0
2020-10-20,,,,0.0,0.0
2020-10-21,,,,0.0,0.0
2020-10-22,,,,0.0,0.0
2020-10-23,,,,0.0,0.0
2020-10-26,,,,0.0,0.0
2020-10-27,,,,0.0,0.0
2020-10-28,,,,0.0,0.0
2020-10-29,,,,0.0,0.0
2020-10-30,,,,0.0,0.0
2020-11-02,3.0,Commodity strength / inflation-like,Equal Weight,1.6,50.115231781773154
2020-11-03,,,,0.0,0.0
2020-11-04,,,,0.0,0.0
2020-11-05,,,,0.0,0.0
2020-11-06,,,,0.0,0.0
2020-11-09,,,,0.0,0.0
2020-11-10,,,,0.0,0.0
2020-11-11,,,,0.0,0.0
2020-11-12,,,,0.0,0.0
2020-11-13,,,,0.0,0.0
2020-11-16,,,,0.0,0.0
2020-11-17,,,,0.0,0.0
2020-11-18,,,,0.0,0.0
2020-11-19,,,,0.0,0.0
2020-11-20,,,,0.0,0.0
2020-11-23,,,,0.0,0.0
2020-11-24,,,,0.0,0.0
2020-11-25,,,,0.0,0.0
2020-11-27,,,,0.0,0.0
2020-11-30,,,,0.0,0.0
2020-12-01,0.0,Equity growth / risk-on,60/40,1.6088861825081893,54.34171617103845
2020-12-02,,,,0.0,0.0
2020-12-03,,,,0.0,0.0
2020-12-04,,,,0.0,0.0
2020-12-07,,,,0.0,0.0
2020-12-08,,,,0.0,0.0
2020-12-09,,,,0.0,0.0
2020-12-10,,,,0.0,0.0
2020-12-11,,,,0.0,0.0
2020-12-14,,,,0.0,0.0
2020-12-15,,,,0.0,0.0
2020-12-16,,,,0.0,0.0
2020-12-17,,,,0.0,0.0
2020-12-18,,,,0.0,0.0
2020-12-21,,,,0.0,0.0
2020-12-22,,,,0.0,0.0
2020-12-23,,,,0.0,0.0
2020-12-24,,,,0.0,0.0
2020-12-28,,,,0.0,0.0
2020-12-29,,,,0.0,0.0
2020-12-30,,,,0.0,0.0
2020-12-31,,,,0.0,0.0
2021-01-04,0.0,Equity growth / risk-on,60/40,0.018533578226757053,0.6382794253103029
2021-01-05,,,,0.0,0.0
2021-01-06,,,,0.0,0.0
2021-01-07,,,,0.0,0.0
2021-01-08,,,,0.0,0.0
2021-01-11,,,,0.0,0.0
2021-01-12,,,,0.0,0.0
2021-01-13,,,,0.0,0.0
2021-01-14,,,,0.0,0.0
2021-01-15,,,,0.0,0.0
2021-01-19,,,,0.0,0.0
2021-01-20,,,,0.0,0.0
2021-01-21,,,,0.0,0.0
2021-01-22,,,,0.0,0.0
2021-01-25,,,,0.0,0.0
2021-01-26,,,,0.0,0.0
2021-01-27,,,,0.0,0.0
2021-01-28,,,,0.0,0.0
2021-01-29,,,,0.0,0.0
2021-02-01,0.0,Equity growth / risk-on,60/40,0.000354358020382306,0.012075609064959242
2021-02-02,,,,0.0,0.0
2021-02-03,,,,0.0,0.0
2021-02-04,,,,0.0,0.0
2021-02-05,,,,0.0,0.0
2021-02-08,,,,0.0,0.0
2021-02-09,,,,0.0,0.0
2021-02-10,,,,0.0,0.0
2021-02-11,,,,0.0,0.0
2021-02-12,,,,0.0,0.0
2021-02-16,,,,0.0,0.0
2021-02-17,,,,0.0,0.0
2021-02-18,,,,0.0,0.0
2021-02-19,,,,0.0,0.0
2021-02-22,,,,0.0,0.0
2021-02-23,,,,0.0,0.0
2021-02-24,,,,0.0,0.0
2021-02-25,,,,0.0,0.0
2021-02-26,,,,0.0,0.0
2021-03-01,3.0,Commodity strength / inflation-like,Equal Weight,1.6,54.9180823017085
2021-03-02,,,,0.0,0.0
2021-03-03,,,,0.0,0.0
2021-03-04,,,,0.0,0.0
2021-03-05,,,,0.0,0.0
2021-03-08,,,,0.0,0.0
2021-03-09,,,,0.0,0.0
2021-03-10,,,,0.0,0.0
2021-03-11,,,,0.0,0.0
2021-03-12,,,,0.0,0.0
2021-03-15,,,,0.0,0.0
2021-03-16,,,,0.0,0.0
2021-03-17,,,,0.0,0.0
2021-03-18,,,,0.0,0.0
2021-03-19,,,,0.0,0.0
2021-03-22,,,,0.0,0.0
2021-03-23,,,,0.0,0.0
2021-03-24,,,,0.0,0.0
2021-03-25,,,,0.0,0.0
2021-03-26,,,,0.0,0.0
2021-03-29,,,,0.0,0.0
2021-03-30,,,,0.0,0.0
2021-03-31,,,,0.0,0.0
2021-04-01,0.0,Equity growth / risk-on,60/40,1.59774284940992,55.0320787387991
2021-04-05,,,,0.0,0.0
2021-04-06,,,,0.0,0.0
2021-04-07,,,,0.0,0.0
2021-04-08,,,,0.0,0.0
2021-04-09,,,,0.0,0.0
2021-04-12,,,,0.0,0.0
2021-04-13,,,,0.0,0.0
2021-04-14,,,,0.0,0.0
2021-04-15,,,,0.0,0.0
2021-04-16,,,,0.0,0.0
2021-04-19,,,,0.0,0.0
2021-04-20,,,,0.0,0.0
2021-04-21,,,,0.0,0.0
2021-04-22,,,,0.0,0.0
2021-04-23,,,,0.0,0.0
2021-04-26,,,,0.0,0.0
2021-04-27,,,,0.0,0.0
2021-04-28,,,,0.0,0.0
2021-04-29,,,,0.0,0.0
2021-04-30,,,,0.0,0.0
2021-05-03,0.0,Equity growth / risk-on,60/40,0.01988016238661411,0.7080923590702715
2021-05-04,,,,0.0,0.0
2021-05-05,,,,0.0,0.0
2021-05-06,,,,0.0,0.0
2021-05-07,,,,0.0,0.0
2021-05-10,,,,0.0,0.0
2021-05-11,,,,0.0,0.0
2021-05-12,,,,0.0,0.0
2021-05-13,,,,0.0,0.0
2021-05-14,,,,0.0,0.0
2021-05-17,,,,0.0,0.0
2021-05-18,,,,0.0,0.0
2021-05-19,,,,0.0,0.0
2021-05-20,,,,0.0,0.0
2021-05-21,,,,0.0,0.0
2021-05-24,,,,0.0,0.0
2021-05-25,,,,0.0,0.0
2021-05-26,,,,0.0,0.0
2021-05-27,,,,0.0,0.0
2021-05-28,,,,0.0,0.0
2021-06-01,0.0,Equity growth / risk-on,60/40,0.001106281162839673,0.0396249829635105
2021-06-02,,,,0.0,0.0
2021-06-03,,,,0.0,0.0
2021-06-04,,,,0.0,0.0
2021-06-07,,,,0.0,0.0
2021-06-08,,,,0.0,0.0
2021-06-09,,,,0.0,0.0
2021-06-10,,,,0.0,0.0
2021-06-11,,,,0.0,0.0
2021-06-14,,,,0.0,0.0
2021-06-15,,,,0.0,0.0
2021-06-16,,,,0.0,0.0
2021-06-17,,,,0.0,0.0
2021-06-18,,,,0.0,0.0
2021-06-21,,,,0.0,0.0
2021-06-22,,,,0.0,0.0
2021-06-23,,,,0.0,0.0
2021-06-24,,,,0.0,0.0
2021-06-25,,,,0.0,0.0
2021-06-28,,,,0.0,0.0
2021-06-29,,,,0.0,0.0
